junction_id,vehicle_count,avg_speed,pollution_level,timestamp
5,31,27.700085731098326,120.78935814852561,2025-11-24 21:21:37.272444
7,141,50.93245033788993,79.57188762285354,2025-11-24 21:21:47.272444
5,110,63.24090228175703,131.61198958835826,2025-11-24 21:21:57.272444
8,149,25.811771582886816,56.45632356878036,2025-11-24 21:22:07.272444
10,129,78.92459914263826,44.34899171081881,2025-11-24 21:22:17.272444
10,67,52.78844299017192,93.9677207656222,2025-11-24 21:22:27.272444
9,166,59.67498958724184,79.80028642755133,2025-11-24 21:22:37.272444
5,31,52.730160068302695,107.75681203937052,2025-11-24 21:22:47.272444
3,102,70.47636268107092,74.77971590726756,2025-11-24 21:22:57.272444
2,187,65.72573330665733,140.05547973466616,2025-11-24 21:23:07.272444
7,88,41.98346191858911,57.36446848618082,2025-11-24 21:23:17.272444
10,87,50.0062459589207,100.45794404803773,2025-11-24 21:23:27.272444
10,183,32.81266643255684,119.75214140279004,2025-11-24 21:23:37.272444
6,183,71.29082671782396,37.977645194697274,2025-11-24 21:23:47.272444
10,196,37.46067178798878,55.583833504944224,2025-11-24 21:23:57.272444
8,77,69.45309927275079,38.08552334619255,2025-11-24 21:24:07.272444
4,51,57.12958658764445,35.1528547197855,2025-11-24 21:24:17.272444
6,185,42.546144468075354,66.88615687973446,2025-11-24 21:24:27.272444
10,106,47.02299172431472,113.83267959755955,2025-11-24 21:24:37.272444
1,89,39.65720199819179,76.22381228186039,2025-11-24 21:24:47.272444
9,167,69.850970350331,147.69171760869443,2025-11-24 21:24:57.272444
6,35,72.939733522746,131.90208321697406,2025-11-24 21:25:07.272444
4,29,23.260263171794925,89.2978746025353,2025-11-24 21:25:17.272444
7,123,42.50869735602537,136.71554679828728,2025-11-24 21:25:27.272444
10,21,68.14022973148056,65.25879464976269,2025-11-24 21:25:37.272444
8,113,24.726531813012855,128.69563081213354,2025-11-24 21:25:47.272444
5,199,30.02949823242725,62.36850463637311,2025-11-24 21:25:57.272444
5,52,68.81782476565672,71.87237955956661,2025-11-24 21:26:07.272444
3,29,28.142382460929078,59.966734945226605,2025-11-24 21:26:17.272444
2,126,47.07670343090565,83.86776182521362,2025-11-24 21:26:27.272444
10,26,72.26096914616147,101.41648662046303,2025-11-24 21:26:37.272444
3,184,61.596656721972224,88.37988033674117,2025-11-24 21:26:47.272444
2,159,38.8060120475099,58.59298948030887,2025-11-24 21:26:57.272444
1,141,24.104065796909122,96.29972202503826,2025-11-24 21:27:07.272444
2,119,23.4481661610561,142.41276297511644,2025-11-24 21:27:17.272444
2,51,37.287101892183586,143.34462130788629,2025-11-24 21:27:27.272444
7,59,34.247296077343265,83.82277440895994,2025-11-24 21:27:37.272444
9,85,43.90478497723352,69.08799918857383,2025-11-24 21:27:47.272444
8,58,42.812284478908666,56.12886599523543,2025-11-24 21:27:57.272444
3,75,28.882083516944807,110.08830453588676,2025-11-24 21:28:07.272444
9,43,66.142489161036,104.65771038539292,2025-11-24 21:28:17.272444
10,40,20.57913052798603,149.69944901431114,2025-11-24 21:28:27.272444
4,36,56.276023330478,86.22526972955592,2025-11-24 21:28:37.272444
2,133,56.19405668084514,145.01765532530527,2025-11-24 21:28:47.272444
2,74,78.95803082564139,118.39938950989493,2025-11-24 21:28:57.272444
7,182,55.98909188645049,45.34191157633697,2025-11-24 21:29:07.272444
4,49,48.030853379223856,95.34203655770727,2025-11-24 21:29:17.272444
5,149,62.476485342617025,90.69929541429175,2025-11-24 21:29:27.272444
5,93,68.93813023239386,135.17180676893952,2025-11-24 21:29:37.272444
8,42,46.40076709313501,112.801684932321,2025-11-24 21:29:47.272444
2,79,55.758860601135375,138.56247654336482,2025-11-24 21:29:57.272444
8,124,23.077489674849044,113.88429489843723,2025-11-24 21:30:07.272444
1,107,38.802913536263496,58.95641073752262,2025-11-24 21:30:17.272444
8,157,50.44700163319456,39.37590492512689,2025-11-24 21:30:27.272444
4,151,35.679335645807164,31.98520143008713,2025-11-24 21:30:37.272444
2,161,44.95883855473781,73.51500094821516,2025-11-24 21:30:47.272444
6,83,46.39456020191527,141.861946941213,2025-11-24 21:30:57.272444
2,94,69.15214558938827,98.15077308458979,2025-11-24 21:31:07.272444
6,125,70.86570535531538,90.70911301145965,2025-11-24 21:31:17.272444
4,62,24.547879880056087,31.917204042843508,2025-11-24 21:31:27.272444
6,123,35.608763086105256,102.26245885845717,2025-11-24 21:31:37.272444
5,126,70.4636747751635,67.69137100505287,2025-11-24 21:31:47.272444
2,115,64.61784662410273,91.89552343085879,2025-11-24 21:31:57.272444
2,66,74.45441050268659,65.76615716581671,2025-11-24 21:32:07.272444
6,191,22.508301004023835,123.91198975944653,2025-11-24 21:32:17.272444
8,37,50.661460299275355,100.34723394935389,2025-11-24 21:32:27.272444
3,157,31.8599517665347,146.4223257151475,2025-11-24 21:32:37.272444
6,175,38.61628589521871,50.383713767931894,2025-11-24 21:32:47.272444
4,74,44.99532393481503,70.01305503056794,2025-11-24 21:32:57.272444
4,61,56.140409619147974,51.01495794341787,2025-11-24 21:33:07.272444
7,126,31.66225132374655,92.30195283376662,2025-11-24 21:33:17.272444
4,63,36.802034581667066,140.75162036994192,2025-11-24 21:33:27.272444
10,158,46.1284031515787,34.948998873169444,2025-11-24 21:33:37.272444
3,92,54.19674411197052,69.96667071176762,2025-11-24 21:33:47.272444
5,56,31.384549522682867,94.55432643238005,2025-11-24 21:33:57.272444
8,135,23.433009294140792,61.113742263620956,2025-11-24 21:34:07.272444
8,111,31.128976027646797,92.58278705561703,2025-11-24 21:34:17.272444
7,114,54.0296440103748,133.54093621793282,2025-11-24 21:34:27.272444
3,124,35.97166405245357,36.861246102930004,2025-11-24 21:34:37.272444
3,65,26.47703310117081,130.4194055110789,2025-11-24 21:34:47.272444
9,45,43.75741501176812,70.52032888857111,2025-11-24 21:34:57.272444
9,196,33.37186463550798,35.605290531701726,2025-11-24 21:35:07.272444
1,184,61.26287646633859,146.96358154725866,2025-11-24 21:35:17.272444
7,108,22.37753343223663,109.74493778477732,2025-11-24 21:35:27.272444
10,176,49.58902314902686,84.93062176396813,2025-11-24 21:35:37.272444
10,74,53.533745506098946,34.14990979319522,2025-11-24 21:35:47.272444
9,189,61.54206510650019,103.22225116447112,2025-11-24 21:35:57.272444
1,97,68.70232375120666,98.97936017264887,2025-11-24 21:36:07.272444
6,165,52.8919022386591,116.13712877565264,2025-11-24 21:36:17.272444
7,58,54.57348405727071,109.72288397538168,2025-11-24 21:36:27.272444
10,66,35.24614814506414,90.06347115623322,2025-11-24 21:36:37.272444
10,68,74.49399848802436,149.35826807008456,2025-11-24 21:36:47.272444
8,171,42.69045423290152,129.09971291403508,2025-11-24 21:36:57.272444
4,200,69.16028179354885,145.1205733009078,2025-11-24 21:37:07.272444
7,191,42.776121275056326,42.830120507246804,2025-11-24 21:37:17.272444
10,101,58.54188971958715,75.35568669954563,2025-11-24 21:37:27.272444
1,164,35.04291990366657,147.67116133725835,2025-11-24 21:37:37.272444
1,24,57.20666771722949,74.28983748688191,2025-11-24 21:37:47.272444
2,122,66.90127766340302,123.99604520844602,2025-11-24 21:37:57.272444
10,130,59.510461244672705,146.54776063473864,2025-11-24 21:38:07.272444
10,65,61.92021602087316,60.8412553660726,2025-11-24 21:38:17.272444
2,46,34.33004080850636,37.96320972787955,2025-11-24 21:38:27.272444
9,108,41.750470337993356,89.27058645095366,2025-11-24 21:38:37.272444
7,172,31.640920148428194,98.77446223536224,2025-11-24 21:38:47.272444
1,135,57.09362758601406,103.20064947751783,2025-11-24 21:38:57.272444
5,136,48.90161016774279,91.83606989072551,2025-11-24 21:39:07.272444
4,191,28.341812417730143,64.71405575107032,2025-11-24 21:39:17.272444
3,54,79.00734577260849,114.5900100216629,2025-11-24 21:39:27.272444
3,43,59.52002605020196,41.08078025901061,2025-11-24 21:39:37.272444
4,124,46.02896854980348,146.92335118989712,2025-11-24 21:39:47.272444
8,187,75.24055623312846,40.1463098233518,2025-11-24 21:39:57.272444
8,175,49.47041051386381,106.25496140809949,2025-11-24 21:40:07.272444
6,89,68.81000157475017,38.712587497272295,2025-11-24 21:40:17.272444
5,32,46.15512315848311,67.28329780908271,2025-11-24 21:40:27.272444
5,46,32.68795929243639,95.62418999967085,2025-11-24 21:40:37.272444
10,126,53.68585905759844,101.17127080261393,2025-11-24 21:40:47.272444
1,43,76.30186510928229,120.50497186858787,2025-11-24 21:40:57.272444
5,76,46.81588693636383,51.568819496677435,2025-11-24 21:41:07.272444
10,103,41.449000576701565,132.39753096390518,2025-11-24 21:41:17.272444
2,124,37.48004951220067,78.11715750157549,2025-11-24 21:41:27.272444
8,105,20.69173634256831,46.27109387655173,2025-11-24 21:41:37.272444
10,130,26.88924956518865,38.653368147348615,2025-11-24 21:41:47.272444
4,21,37.39487679395961,89.37878115962273,2025-11-24 21:41:57.272444
2,40,52.80120494874533,134.41739581227438,2025-11-24 21:42:07.272444
3,40,56.06076926623655,130.44898020836752,2025-11-24 21:42:17.272444
4,188,68.95072126868921,142.506479002402,2025-11-24 21:42:27.272444
9,145,45.93508876584277,141.5274868741688,2025-11-24 21:42:37.272444
2,97,37.031004687856964,90.8858410270056,2025-11-24 21:42:47.272444
10,124,30.962746775127876,36.361468338682144,2025-11-24 21:42:57.272444
9,149,46.25189302172868,89.72492690835377,2025-11-24 21:43:07.272444
3,66,34.47688536438479,48.08077641680587,2025-11-24 21:43:17.272444
9,151,76.77511229543305,78.5562607379405,2025-11-24 21:43:27.272444
10,180,31.90288643194694,147.88712479456368,2025-11-24 21:43:37.272444
2,136,68.11984287244432,138.81111094969003,2025-11-24 21:43:47.272444
5,169,44.4437099546866,126.50424873956901,2025-11-24 21:43:57.272444
5,56,31.074240079338942,63.64133333297011,2025-11-24 21:44:07.272444
8,108,37.74112589906615,104.9833598638121,2025-11-24 21:44:17.272444
9,21,37.24216170728606,86.00585131305894,2025-11-24 21:44:27.272444
9,60,42.548171617134024,82.69191601753616,2025-11-24 21:44:37.272444
9,162,49.0194159705283,44.0257440898154,2025-11-24 21:44:47.272444
8,24,24.133356121974753,110.50433009748407,2025-11-24 21:44:57.272444
3,63,24.905260663525198,101.88263405702905,2025-11-24 21:45:07.272444
2,49,47.904388696746466,126.27302598597812,2025-11-24 21:45:17.272444
4,121,24.339708915439825,49.601653664955805,2025-11-24 21:45:27.272444
6,194,43.22636333652965,76.01917048253372,2025-11-24 21:45:37.272444
1,23,31.022729694601846,125.83048108764369,2025-11-24 21:45:47.272444
4,40,21.639876369371652,33.62060943030087,2025-11-24 21:45:57.272444
1,65,29.48546724867458,121.43026413704078,2025-11-24 21:46:07.272444
2,143,38.398838221862746,33.68469022729565,2025-11-24 21:46:17.272444
6,157,43.27685110426697,54.02480679034896,2025-11-24 21:46:27.272444
9,79,61.10145870772202,125.19835188657107,2025-11-24 21:46:37.272444
2,189,55.1818093968693,108.39450076725241,2025-11-24 21:46:47.272444
8,107,41.194678687570246,38.26675880239456,2025-11-24 21:46:57.272444
2,103,39.46972090454746,45.4874428428592,2025-11-24 21:47:07.272444
5,133,65.59068293159609,119.58437381823059,2025-11-24 21:47:17.272444
5,119,47.754501623757236,142.6437733334046,2025-11-24 21:47:27.272444
8,178,63.11042307239298,144.9994328283537,2025-11-24 21:47:37.272444
7,148,33.479556649665525,122.86870585028127,2025-11-24 21:47:47.272444
3,106,68.57497234691033,145.041827577643,2025-11-24 21:47:57.272444
9,106,36.31396768967462,100.0855542298375,2025-11-24 21:48:07.272444
6,49,57.39934573545472,55.21329512758899,2025-11-24 21:48:17.272444
2,140,27.55494010373136,134.99098470101234,2025-11-24 21:48:27.272444
6,172,44.82444078472493,58.228262832253876,2025-11-24 21:48:37.272444
9,35,52.86902780694124,107.01148885471841,2025-11-24 21:48:47.272444
2,146,60.93562427261818,127.69265275401155,2025-11-24 21:48:57.272444
1,190,41.255082844805806,86.10074474499899,2025-11-24 21:49:07.272444
7,179,43.688652251116295,118.8044613057675,2025-11-24 21:49:17.272444
9,43,62.34882166532745,95.27204635303397,2025-11-24 21:49:27.272444
3,74,41.02892975431163,42.20274249496714,2025-11-24 21:49:37.272444
7,182,65.70964049047925,74.23444190158077,2025-11-24 21:49:47.272444
7,135,46.26350826822927,31.30457912982851,2025-11-24 21:49:57.272444
4,106,55.34909353433391,117.0951768837854,2025-11-24 21:50:07.272444
6,76,54.286085436163134,104.54761953485223,2025-11-24 21:50:17.272444
6,127,29.746808639206343,103.41490171691528,2025-11-24 21:50:27.272444
8,150,43.57367821252612,45.94545184107246,2025-11-24 21:50:37.272444
7,194,48.06882098543264,109.9197696456174,2025-11-24 21:50:47.272444
1,26,72.6367246328541,129.61736556472542,2025-11-24 21:50:57.272444
8,117,61.08383615658142,100.68659074105429,2025-11-24 21:51:07.272444
3,184,71.3076018479457,107.7322604928591,2025-11-24 21:51:17.272444
5,165,44.879106539633824,114.56382525238668,2025-11-24 21:51:27.272444
3,39,71.7247395032843,131.8428651402166,2025-11-24 21:51:37.272444
5,108,30.379699065292485,62.87255815637885,2025-11-24 21:51:47.272444
2,123,39.91236436714869,142.79275307328788,2025-11-24 21:51:57.272444
10,20,25.086944080720727,109.40223227090226,2025-11-24 21:52:07.272444
5,106,34.330890574742,73.65095990248132,2025-11-24 21:52:17.272444
6,147,28.06222361517036,89.94217265908621,2025-11-24 21:52:27.272444
9,135,70.34035249624253,76.37257206580972,2025-11-24 21:52:37.272444
9,35,41.229138298458835,132.81748364005585,2025-11-24 21:52:47.272444
5,26,72.9337322445245,104.79144637679173,2025-11-24 21:52:57.272444
4,92,36.54341375303507,65.5772614214178,2025-11-24 21:53:07.272444
9,56,49.29765195549486,80.9241052784511,2025-11-24 21:53:17.272444
10,107,74.74577215469162,43.31937250263579,2025-11-24 21:53:27.272444
5,43,48.19154168662443,113.39136389728374,2025-11-24 21:53:37.272444
1,125,38.636458419660286,129.63616193835827,2025-11-24 21:53:47.272444
3,185,26.83336751853143,96.87200593545379,2025-11-24 21:53:57.272444
2,87,26.991540400225272,94.58068582702839,2025-11-24 21:54:07.272444
9,157,32.9264877209481,31.26119467104346,2025-11-24 21:54:17.272444
6,35,48.901981752947535,109.89578680175777,2025-11-24 21:54:27.272444
6,115,79.83069013254367,94.95756643649545,2025-11-24 21:54:37.272444
6,97,72.47822159312463,113.1659049648421,2025-11-24 21:54:47.272444
7,59,63.60445428810133,79.21849485088339,2025-11-24 21:54:57.272444
6,134,64.69977370534042,91.26135106134663,2025-11-24 21:55:07.272444
2,95,25.766794312506725,39.86091207360826,2025-11-24 21:55:17.272444
10,122,33.21129207747232,74.36618033622184,2025-11-24 21:55:27.272444
1,129,76.71789313761742,89.6445228730493,2025-11-24 21:55:37.272444
7,75,30.720043199931144,149.25549697153326,2025-11-24 21:55:47.272444
2,183,33.62482369285081,144.2529991865774,2025-11-24 21:55:57.272444
5,59,44.07414431382173,65.55290725694381,2025-11-24 21:56:07.272444
5,142,53.419178704275744,65.72805340694197,2025-11-24 21:56:17.272444
5,140,71.89359405748638,46.148914900838335,2025-11-24 21:56:27.272444
9,148,40.44909680374377,49.870825027120674,2025-11-24 21:56:37.272444
9,146,56.5775324195695,87.77773843519739,2025-11-24 21:56:47.272444
7,95,33.54162073033473,73.16470113853916,2025-11-24 21:56:57.272444
8,113,47.59427820382916,47.57858348076473,2025-11-24 21:57:07.272444
10,165,55.964579742841835,86.48225502095593,2025-11-24 21:57:17.272444
8,139,57.43292243077703,55.88413946818531,2025-11-24 21:57:27.272444
1,190,56.583634354977214,77.87000744412958,2025-11-24 21:57:37.272444
9,156,25.962055743273318,50.0444932003289,2025-11-24 21:57:47.272444
7,148,43.612667364073104,124.3712823716171,2025-11-24 21:57:57.272444
9,198,20.261580572035598,82.62498061570047,2025-11-24 21:58:07.272444
8,65,69.42596243290802,117.43301732428,2025-11-24 21:58:17.272444
1,121,72.91635289501913,37.711821937130715,2025-11-24 21:58:27.272444
10,174,46.0226604319446,144.45905264130886,2025-11-24 21:58:37.272444
9,102,42.08739287434476,103.32768324137558,2025-11-24 21:58:47.272444
3,162,57.98279613945816,121.13464961906888,2025-11-24 21:58:57.272444
1,179,57.73343510198345,50.772911864835564,2025-11-24 21:59:07.272444
2,197,29.655738948516333,146.70262095862049,2025-11-24 21:59:17.272444
4,190,23.615175532635316,142.95458829934833,2025-11-24 21:59:27.272444
5,168,51.969968255620316,138.58964770320284,2025-11-24 21:59:37.272444
10,47,68.27657743275248,78.95333492243317,2025-11-24 21:59:47.272444
1,185,53.95180165276477,30.418156237961615,2025-11-24 21:59:57.272444
1,96,26.745771193559804,94.07165871640036,2025-11-24 22:00:07.272444
7,200,71.63256196190792,66.8109950010411,2025-11-24 22:00:17.272444
9,123,30.824857638878655,38.5433582148485,2025-11-24 22:00:27.272444
8,66,54.54077413702821,128.02729788872955,2025-11-24 22:00:37.272444
4,134,59.10057687141194,69.02840756673245,2025-11-24 22:00:47.272444
7,172,74.76560246716426,107.50682022985401,2025-11-24 22:00:57.272444
8,64,38.5003668391569,116.8693887750654,2025-11-24 22:01:07.272444
1,169,76.81010379441352,122.5790954429313,2025-11-24 22:01:17.272444
2,154,58.81619330176888,50.13100245841656,2025-11-24 22:01:27.272444
5,153,31.2256100582331,36.96572810022972,2025-11-24 22:01:37.272444
6,130,44.102484454603115,80.02098961527423,2025-11-24 22:01:47.272444
1,148,43.81162065183457,79.65598080881031,2025-11-24 22:01:57.272444
4,24,25.07130440998253,114.27046794597788,2025-11-24 22:02:07.272444
2,69,61.837835819836016,55.01556903126513,2025-11-24 22:02:17.272444
5,95,27.630195883822516,80.54493085218976,2025-11-24 22:02:27.272444
2,35,42.39130234180044,31.442838349141027,2025-11-24 22:02:37.272444
8,80,38.30876964549764,123.72170654832753,2025-11-24 22:02:47.272444
3,101,54.40418997335088,147.4436779463071,2025-11-24 22:02:57.272444
8,129,45.30668622956635,80.20493600225467,2025-11-24 22:03:07.272444
1,56,65.05380886097618,64.99084600678881,2025-11-24 22:03:17.272444
1,198,51.37906229479644,124.49100961969086,2025-11-24 22:03:27.272444
3,52,42.11814994571952,128.43865873990023,2025-11-24 22:03:37.272444
8,63,77.16305396923175,61.962385644230785,2025-11-24 22:03:47.272444
10,65,71.6022572539196,111.47999817455872,2025-11-24 22:03:57.272444
3,175,27.899500903589804,102.46766783990536,2025-11-24 22:04:07.272444
6,107,75.28830598932711,53.98833210919612,2025-11-24 22:04:17.272444
3,46,48.701858767917344,83.83704610133618,2025-11-24 22:04:27.272444
7,198,59.047140431903,64.33807221493394,2025-11-24 22:04:37.272444
3,66,65.29238436334605,99.36295211031472,2025-11-24 22:04:47.272444
2,158,59.76630173515306,131.5174408650921,2025-11-24 22:04:57.272444
